subject_id,tract,n_streamlines,accuracy,precision,recall,F1,AUCROC,DICE,wDICE
sub-1006,CC_Fr_2,225817,0.9485552451421727,0.8936140131922133,0.8117147956088338,0.850697780191118,0.9874561321783312,0.8888688087463379,0.9561148285865784
sub-1006,CC_Oc,79500,0.9997937092515804,0.9967652147746935,1.0,0.9983799871905964,0.9999999313695642,0.9776129722595215,0.9989730715751648
sub-1006,CC_Pa,134682,0.9344091369210866,0.6627068988961272,0.7961123238443147,0.7233098125986589,0.9759957711534721,0.9032770991325378,0.981583833694458
sub-1006,CC_Pr_Po,239937,0.9070884059801929,0.7605100047160278,0.7527475962440141,0.7566088914489186,0.96836899136624,0.8395958542823792,0.9595590829849243
sub-1006,CG_L,23149,0.9998888588603475,0.9945834408047459,0.9994384206661194,0.9970050203615523,0.9998653815070399,0.958429217338562,0.9976964592933655
sub-1006,CG_R,12672,0.999966417785141,0.9976359338061466,0.9990530303030303,0.9983439791814526,0.9999997265392558,0.9794721603393555,0.9989722967147827
sub-1006,FAT_L,59878,0.998460015575751,0.9689280165717244,0.9998997962523798,0.9841702967041999,0.9999985165724725,0.8700345158576965,0.983775794506073
sub-1006,FAT_R,48062,0.9997049562551673,0.992401247186603,0.9999791935416753,0.9961758091428216,0.9999998956216838,0.9519768357276917,0.9951525330543518
sub-1006,ILF_L,11633,0.9991484509803608,0.921304417158348,0.9932949368176739,0.9559462254395036,0.9999958381737644,0.9789955615997314,0.9980030059814453
sub-1006,ILF_R,11294,0.9999168440393967,0.9916520210896309,0.9992031166991323,0.9954132486548469,0.9999996014980528,0.9970591068267822,0.9997485876083374
sub-1006,MCP,12319,0.9999952025407344,0.9995131845841785,1.0,0.9997565330303522,0.9999999975745891,0.9920101165771484,0.9996432662010193
sub-1006,MdLF_L,4573,0.9999992004234557,0.9997813729777001,1.0,0.9998906745380999,0.999999999824511,0.9997877478599548,0.9999727606773376
sub-1006,MdLF_R,631,0.9999944029641902,0.9890282131661442,1.0,0.9944838455476753,0.9999999213965611,0.9818287491798401,0.9947350025177002
sub-1006,OR_ML_L,18863,0.9991116704593247,0.9978126752664049,0.9431691671526269,0.9697217452920176,0.99818345290258,0.9831859469413757,0.9982478618621826
sub-1006,OR_ML_R,42181,0.9998696690232852,0.9984814691785697,0.9976529717171239,0.9980670485135247,0.99999965883234,0.9880666732788086,0.9995064735412598
sub-1006,POPT_L,11604,0.9883293807599496,0.43693617738807855,0.8932264736297828,0.5868199060182302,0.9962128315446568,0.875105619430542,0.9770482182502747
sub-1006,POPT_R,13272,0.9827099568068751,0.3766540642722117,0.9608197709463532,0.5411644882023425,0.9954667286053072,0.783633291721344,0.9463090300559998
sub-1006,PYT_L,65734,0.9843051120126781,0.9732309650401331,0.721224936866766,0.8284882958924218,0.9986570286783092,0.827637791633606,0.9802408218383789
sub-1006,PYT_R,79627,0.975685676865532,0.9990873691895839,0.6186720584726286,0.7641524799317485,0.9993522199242378,0.8215901851654053,0.9649952054023743
sub-1006,SLF_L,1737,0.9997769181441508,0.9655172413793104,0.8704663212435233,0.9155313351498637,0.9940995614316972,0.9127236604690552,0.9667925834655762
sub-1006,SLF_R,5373,0.9996537833563345,0.9254219772648984,1.0,0.9612666607031041,0.9999999409649272,0.8892130851745605,0.9614343047142029
sub-1006,UF_L,166,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sub-1006,UF_R,541,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sub-1217,AF_L,21962,0.999796565320095,0.9996773896211633,0.9876605045077862,0.993632615666514,0.9999992040148763,0.9888367056846619,0.9993386268615723
sub-1217,AF_R,21672,0.9984413098266268,0.9996931574102486,0.9019933554817275,0.9483335758987047,0.9809885876025899,0.964317262172699,0.9838247299194336
sub-1217,CC_Fr_1,147595,0.9580814792481991,0.7206197050977633,0.9993224702733833,0.8373903194397527,0.9825838364254501,0.9599935412406921,0.9953729510307312
sub-1217,CC_Fr_2,250839,0.9581495347346421,0.9999793449242733,0.7720210971978042,0.8713374248587163,0.9892046637536613,0.871248722076416,0.9125173091888428
sub-1217,CC_Oc,76086,0.9609302965462938,0.6239405854084753,0.7508345819204584,0.6815313219522088,0.9849827487006415,0.9512290954589844,0.9970765709877014
